protein_id,sample,season,normalized_abundance,log_abundance
PvWBCH1.3KG115600.1.v1.1,Pv-DD-3,Winter,2895.1,7.970774932070269
PvWBCH1.5NG065700.2.v1.1,Pv-DD-1,Summer,1677.5,7.425059869441962
PvWBCH1.5NG065700.2.v1.1,Pv-DD-2,Summer,1708.4,7.443312539552655
PvWBCH1.5NG065700.2.v1.1,Pv-DD-3,Summer,1848.7,7.52223796889932
PvWBCH1.5NG065700.2.v1.1,Pv-DD-1,Winter,1755.3,7.470395062032003
PvWBCH1.5NG065700.2.v1.1,Pv-DD-2,Winter,1627.1,7.3945545687598635
PvWBCH1.5NG065700.2.v1.1,Pv-DD-3,Winter,1842.3,7.518770070546263
PvWBCH1.9NG420300.9.v1.1,Pv-DD-1,Summer,956.1,6.862862511137316
PvWBCH1.9NG420300.9.v1.1,Pv-DD-2,Summer,998.2,6.905953658037312
PvWBCH1.9NG420300.9.v1.1,Pv-DD-3,Summer,893.5,6.795146335718677
PvWBCH1.9NG420300.9.v1.1,Pv-DD-1,Winter,678.5,6.519884480748763
PvWBCH1.9NG420300.9.v1.1,Pv-DD-2,Winter,770.8,6.647428937837565
PvWBCH1.9NG420300.9.v1.1,Pv-DD-3,Winter,735.9,6.601094241291434
PvWBCH1.9KG430800.1.v1.1,Pv-DD-1,Summer,68.2,4.222444579512173
PvWBCH1.9KG430800.1.v1.1,Pv-DD-2,Summer,66.9,4.203198982081866
PvWBCH1.9KG430800.1.v1.1,Pv-DD-3,Summer,76.9,4.3425058895154995
PvWBCH1.9KG430800.1.v1.1,Pv-DD-1,Winter,58,4.060443027787798
PvWBCH1.9KG430800.1.v1.1,Pv-DD-2,Winter,52,3.9512437378121965
PvWBCH1.9KG430800.1.v1.1,Pv-DD-3,Winter,47.6,3.8628327822457775
PvWBCH1.6NG023400.1.v1.1,Pv-DD-1,Summer,1752.2,7.468627420802974
PvWBCH1.6NG023400.1.v1.1,Pv-DD-2,Summer,1408,7.249925537428215
PvWBCH1.6NG023400.1.v1.1,Pv-DD-3,Summer,1537.9,7.338173129096115
PvWBCH1.6NG023400.1.v1.1,Pv-DD-1,Winter,2811.8,7.941580127001451
PvWBCH1.6NG023400.1.v1.1,Pv-DD-2,Winter,2775,7.9284060265408955
PvWBCH1.6NG023400.1.v1.1,Pv-DD-3,Winter,2765.1,7.924832080029379
PvWBCH1.3NG042700.3.v1.1,Pv-DD-1,Summer,350,5.857933157340602
PvWBCH1.3NG042700.3.v1.1,Pv-DD-2,Summer,411.2,6.019079716572862
PvWBCH1.3NG042700.3.v1.1,Pv-DD-3,Summer,404.3,6.002157179120136
PvWBCH1.3NG042700.3.v1.1,Pv-DD-1,Winter,233.8,5.454466053315128
PvWBCH1.3NG042700.3.v1.1,Pv-DD-2,Winter,204.2,5.319099910627725
PvWBCH1.3NG042700.3.v1.1,Pv-DD-3,Winter,199.5,5.295814241342449
PvWBCH1.5NG089300.1.v1.1,Pv-DD-1,Summer,640.7,6.4625613302057685
PvWBCH1.5NG089300.1.v1.1,Pv-DD-2,Summer,386.4,5.956873104926355
PvWBCH1.5NG089300.1.v1.1,Pv-DD-3,Summer,414.8,6.027796478766173
PvWBCH1.5NG089300.1.v1.1,Pv-DD-1,Winter,1264.2,7.142194790829213
PvWBCH1.5NG089300.1.v1.1,Pv-DD-2,Winter,730.9,6.594276652854522
PvWBCH1.5NG089300.1.v1.1,Pv-DD-3,Winter,904.2,6.807050575966455
PvWBCH1.7NG114000.1.v1.1,Pv-DD-1,Summer,1217.1,7.104226259702137
PvWBCH1.7NG114000.1.v1.1,Pv-DD-2,Summer,913.2,6.816954915750691
PvWBCH1.7NG114000.1.v1.1,Pv-DD-3,Summer,1069.6,6.975040026722662
PvWBCH1.7NG114000.1.v1.1,Pv-DD-1,Winter,2269.7,7.72740294359201
PvWBCH1.7NG114000.1.v1.1,Pv-DD-2,Winter,1654.3,7.411133238217456
PvWBCH1.7NG114000.1.v1.1,Pv-DD-3,Winter,1936.5,7.568637499471203
PvWBCH1.1NG335900.1.v1.1,Pv-DD-1,Summer,128.4,4.855150399044023
PvWBCH1.1NG335900.1.v1.1,Pv-DD-2,Summer,104.9,4.65300752493514
PvWBCH1.1NG335900.1.v1.1,Pv-DD-3,Summer,118.6,4.775756494995329
PvWBCH1.1NG335900.1.v1.1,Pv-DD-1,Winter,157.9,5.0619619275947185
PvWBCH1.1NG335900.1.v1.1,Pv-DD-2,Winter,163.9,5.099256491851065
PvWBCH1.1NG335900.1.v1.1,Pv-DD-3,Winter,171.4,5.144000011997985
PvWBCH1.2NG392600.1.v1.1,Pv-DD-1,Summer,66,4.189654757177941
PvWBCH1.2NG392600.1.v1.1,Pv-DD-2,Summer,48.9,3.8897774169307238
PvWBCH1.2NG392600.1.v1.1,Pv-DD-3,Summer,61.1,4.112511882544162
PvWBCH1.2NG392600.1.v1.1,Pv-DD-1,Winter,85.6,4.44968529482994
PvWBCH1.2NG392600.1.v1.1,Pv-DD-2,Winter,60.3,4.0993321203168875
PvWBCH1.2NG392600.1.v1.1,Pv-DD-3,Winter,85.9,4.453183840631653
PvWBCH1.3NG106300.1.v1.1,Pv-DD-1,Summer,984.7,6.892337027269294
PvWBCH1.3NG106300.1.v1.1,Pv-DD-2,Summer,867.2,6.765269631838518
PvWBCH1.3NG106300.1.v1.1,Pv-DD-3,Summer,952.4,6.858985115662687
PvWBCH1.3NG106300.1.v1.1,Pv-DD-1,Winter,869.9,6.7683782636630525
PvWBCH1.3NG106300.1.v1.1,Pv-DD-2,Winter,818.9,6.707961977497293
PvWBCH1.3NG106300.1.v1.1,Pv-DD-3,Winter,785.4,6.6661931434171455
PvWBCH1.3KG416400.1.v1.1,Pv-DD-1,Summer,618.6,6.427458861867523
PvWBCH1.3KG416400.1.v1.1,Pv-DD-2,Summer,676.5,6.5169324490890395
PvWBCH1.3KG416400.1.v1.1,Pv-DD-3,Summer,491.6,6.197665379726054
PvWBCH1.3KG416400.1.v1.1,Pv-DD-1,Winter,950,6.856461985647218
PvWBCH1.3KG416400.1.v1.1,Pv-DD-2,Winter,933.8,6.83926228360773
PvWBCH1.3KG416400.1.v1.1,Pv-DD-3,Winter,876.6,6.77605078912548
PvWBCH1.3KG302600.1.v1.1,Pv-DD-1,Summer,211.9,5.356114469993461
PvWBCH1.3KG302600.1.v1.1,Pv-DD-2,Summer,380.1,5.940434378626089
PvWBCH1.3KG302600.1.v1.1,Pv-DD-3,Summer,345.6,5.845282039823419
PvWBCH1.3KG302600.1.v1.1,Pv-DD-1,Winter,228.9,5.433285231327241
PvWBCH1.3KG302600.1.v1.1,Pv-DD-2,Winter,342.8,5.837147189640778
PvWBCH1.3KG302600.1.v1.1,Pv-DD-3,Winter,328.8,5.795449666223387
PvWBCH1.3KG140000.2.v1.1,Pv-DD-1,Summer,1330.2,7.193084586602088
PvWBCH1.3KG140000.2.v1.1,Pv-DD-2,Summer,1205.6,7.094732648141748
PvWBCH1.3KG140000.2.v1.1,Pv-DD-3,Summer,1231,7.115582126996801
PvWBCH1.3KG140000.2.v1.1,Pv-DD-1,Winter,1652.6,7.410105084872191
PvWBCH1.3KG140000.2.v1.1,Pv-DD-2,Winter,1675.9,7.424105613987522
PvWBCH1.3KG140000.2.v1.1,Pv-DD-3,Winter,1638.7,7.401658524162419
PvWBCH1.1KG322200.1.v1.1,Pv-DD-1,Summer,2430.2,7.795728837886
PvWBCH1.1KG322200.1.v1.1,Pv-DD-2,Summer,2343,7.759187438934599
PvWBCH1.1KG322200.1.v1.1,Pv-DD-3,Summer,2817.4,7.943569753181143
PvWBCH1.1KG322200.1.v1.1,Pv-DD-1,Winter,3113.7,8.043567008960514
PvWBCH1.1KG322200.1.v1.1,Pv-DD-2,Winter,3793.2,8.240965269273202
PvWBCH1.1KG322200.1.v1.1,Pv-DD-3,Winter,4438.1,8.397981636136379
PvWBCH1.5NG068600.1.v1.1,Pv-DD-1,Summer,1881.6,7.539877758235771
PvWBCH1.5NG068600.1.v1.1,Pv-DD-2,Summer,1652.5,7.410044572330985
PvWBCH1.5NG068600.1.v1.1,Pv-DD-3,Summer,1914.3,7.5571073000647955
PvWBCH1.5NG068600.1.v1.1,Pv-DD-1,Winter,2756.2,7.921608198803863
PvWBCH1.5NG068600.1.v1.1,Pv-DD-2,Winter,4751,8.466110401397403
PvWBCH1.5NG068600.1.v1.1,Pv-DD-3,Winter,3552.6,8.17543500904727
PvWBCH1.5NG298400.1.v1.1,Pv-DD-1,Summer,528.3,6.269664306063134
PvWBCH1.5NG298400.1.v1.1,Pv-DD-2,Summer,516.8,6.247655954403377
PvWBCH1.5NG298400.1.v1.1,Pv-DD-3,Summer,589,6.3784261853493796
PvWBCH1.5NG298400.1.v1.1,Pv-DD-1,Winter,502.6,6.219794627099145
PvWBCH1.5NG298400.1.v1.1,Pv-DD-2,Winter,449.2,6.107468225090468
PvWBCH1.5NG298400.1.v1.1,Pv-DD-3,Winter,447.8,6.104346706397794
PvWBCH1.2NG197700.1.v1.1,Pv-DD-1,Summer,17.9,2.8848007687126294
PvWBCH1.2NG197700.1.v1.1,Pv-DD-2,Summer,24.2,3.186352674484954
PvWBCH1.2NG197700.1.v1.1,Pv-DD-3,Summer,24.5,3.198673158367007
PvWBCH1.2NG197700.1.v1.1,Pv-DD-1,Winter,22.2,3.100092333923278
PvWBCH1.2NG197700.1.v1.1,Pv-DD-2,Winter,25,3.2188758648682
PvWBCH1.2NG197700.1.v1.1,Pv-DD-3,Winter,22.1,3.095577653772575
PvWBCH1.6NG145200.4.v1.1,Pv-DD-1,Summer,156.8,5.054971114293859
PvWBCH1.6NG145200.4.v1.1,Pv-DD-2,Summer,108.5,4.686750182197104
PvWBCH1.6NG145200.4.v1.1,Pv-DD-3,Summer,101.8,4.623010113939605
PvWBCH1.6NG145200.4.v1.1,Pv-DD-1,Winter,165.2,5.107156867140146
PvWBCH1.6NG145200.4.v1.1,Pv-DD-2,Winter,164.4,5.1023024887048045
PvWBCH1.6NG145200.4.v1.1,Pv-DD-3,Winter,123.8,4.81866736832804
PvWBCH1.6NG029700.1.v1.1,Pv-DD-1,Summer,773,6.650279049881083
PvWBCH1.6NG029700.1.v1.1,Pv-DD-2,Summer,714.7,6.571862875625122
PvWBCH1.6NG029700.1.v1.1,Pv-DD-3,Summer,676.4,6.51678461850284
PvWBCH1.6NG029700.1.v1.1,Pv-DD-1,Winter,747.5,6.616734306602634
PvWBCH1.6NG029700.1.v1.1,Pv-DD-2,Winter,714.2,6.571163036560516
PvWBCH1.6NG029700.1.v1.1,Pv-DD-3,Winter,577.1,6.358015563449722
PvWBCH1.3KG252700.1.v1.1,Pv-DD-1,Summer,2248.3,7.717929654511737
PvWBCH1.3KG252700.1.v1.1,Pv-DD-2,Summer,2334.3,7.755467339719388
PvWBCH1.3KG252700.1.v1.1,Pv-DD-3,Summer,2394.7,7.781013241456461
PvWBCH1.3KG252700.1.v1.1,Pv-DD-1,Winter,2153.6,7.674896139914748
PvWBCH1.3KG252700.1.v1.1,Pv-DD-2,Winter,2061.5,7.631189152632039
PvWBCH1.3KG252700.1.v1.1,Pv-DD-3,Winter,1902.7,7.551029209571924
PvWBCH1.4KG262900.5.v1.1,Pv-DD-1,Summer,659.7,6.491785187744666
PvWBCH1.4KG262900.5.v1.1,Pv-DD-2,Summer,616.5,6.424058324226459
PvWBCH1.4KG262900.5.v1.1,Pv-DD-3,Summer,573.4,6.351583555193253
PvWBCH1.4KG262900.5.v1.1,Pv-DD-1,Winter,822.6,6.7124700570119815
PvWBCH1.4KG262900.5.v1.1,Pv-DD-2,Winter,794.7,6.67796468620447
PvWBCH1.4KG262900.5.v1.1,Pv-DD-3,Winter,877.8,6.777418778393345
PvWBCH1.2NG375800.1.v1.1,Pv-DD-1,Summer,511.8,6.2379339256795765
PvWBCH1.2NG375800.1.v1.1,Pv-DD-2,Summer,426.9,6.056549796106386
PvWBCH1.2NG375800.1.v1.1,Pv-DD-3,Summer,454.5,6.119197915817754
PvWBCH1.2NG375800.1.v1.1,Pv-DD-1,Winter,442.3,6.09198838713519
PvWBCH1.2NG375800.1.v1.1,Pv-DD-2,Winter,272.2,5.606537093891135
PvWBCH1.2NG375800.1.v1.1,Pv-DD-3,Winter,339,5.826000110330303
PvWBCH1.1KG349500.1.v1.1,Pv-DD-1,Summer,1516.8,7.32435813216004
PvWBCH1.1KG349500.1.v1.1,Pv-DD-2,Summer,1379.5,7.2294763943822415
PvWBCH1.1KG349500.1.v1.1,Pv-DD-3,Summer,1404.7,7.2475790365487605
PvWBCH1.1KG349500.1.v1.1,Pv-DD-1,Winter,1784,7.486613313700492
PvWBCH1.1KG349500.1.v1.1,Pv-DD-2,Winter,1891.6,7.545178311298374
PvWBCH1.1KG349500.1.v1.1,Pv-DD-3,Winter,1815.4,7.50406110864337
PvWBCH1.3NG233900.1.v1.1,Pv-DD-1,Summer,1647.2,7.406832156320671
PvWBCH1.3NG233900.1.v1.1,Pv-DD-2,Summer,1495.3,7.31008213525856
PvWBCH1.3NG233900.1.v1.1,Pv-DD-3,Summer,1622.3,7.391600175032762
PvWBCH1.3NG233900.1.v1.1,Pv-DD-1,Winter,1984.7,7.593223048702067
PvWBCH1.3NG233900.1.v1.1,Pv-DD-2,Winter,1999.3,7.600552398777962
PvWBCH1.3NG233900.1.v1.1,Pv-DD-3,Winter,2237.5,7.7131144505959375
PvWBCH1.1NG275900.1.v1.1,Pv-DD-1,Summer,2551.7,7.844515083087527
PvWBCH1.1NG275900.1.v1.1,Pv-DD-2,Summer,2644.1,7.880086022117165
PvWBCH1.1NG275900.1.v1.1,Pv-DD-3,Summer,2508.9,7.82759968945417
PvWBCH1.1NG275900.1.v1.1,Pv-DD-1,Winter,2172.2,7.683495758306298
PvWBCH1.1NG275900.1.v1.1,Pv-DD-2,Winter,2012.9,7.607331747803782
PvWBCH1.1NG275900.1.v1.1,Pv-DD-3,Winter,1797.5,7.49415209015153
PvWBCH1.5NG265700.3.v1.1,Pv-DD-1,Summer,292.6,5.678806492003659
PvWBCH1.5NG265700.3.v1.1,Pv-DD-2,Summer,264.3,5.577084825393823
PvWBCH1.5NG265700.3.v1.1,Pv-DD-3,Summer,219.7,5.392262983942226
PvWBCH1.5NG265700.3.v1.1,Pv-DD-1,Winter,232.2,5.447599073570423
PvWBCH1.5NG265700.3.v1.1,Pv-DD-2,Winter,150.1,5.011301745301641
PvWBCH1.5NG265700.3.v1.1,Pv-DD-3,Winter,213.8,5.365041003268213
PvWBCH1.9NG072800.1.v1.1,Pv-DD-1,Summer,823.9,6.714049164535284
PvWBCH1.9NG072800.1.v1.1,Pv-DD-2,Summer,944.3,6.850443913328009
PvWBCH1.9NG072800.1.v1.1,Pv-DD-3,Summer,924.2,6.828928499518183
PvWBCH1.9NG072800.1.v1.1,Pv-DD-1,Winter,832.2,6.724072797750475
PvWBCH1.9NG072800.1.v1.1,Pv-DD-2,Winter,1050.4,6.956926323940605
PvWBCH1.9NG072800.1.v1.1,Pv-DD-3,Winter,1101.1,7.004064960027728
PvWBCH1.3NG223500.1.v1.1,Pv-DD-1,Summer,1355,7.2115567340518085
PvWBCH1.3NG223500.1.v1.1,Pv-DD-2,Summer,1063.5,6.9693206355805835
PvWBCH1.3NG223500.1.v1.1,Pv-DD-3,Summer,1084.2,6.988597667748577
PvWBCH1.3NG223500.1.v1.1,Pv-DD-1,Winter,2091.3,7.645541161638635
PvWBCH1.3NG223500.1.v1.1,Pv-DD-2,Winter,1383.8,7.232588617787359
PvWBCH1.3NG223500.1.v1.1,Pv-DD-3,Winter,1630.1,7.396396642225703
PvWBCH1.9KG488800.1.v1.1,Pv-DD-1,Summer,839,6.732210707659101
PvWBCH1.9KG488800.1.v1.1,Pv-DD-2,Summer,498.3,6.211202307294182
PvWBCH1.9KG488800.1.v1.1,Pv-DD-3,Summer,696.9,6.546641929879399
PvWBCH1.9KG488800.1.v1.1,Pv-DD-1,Winter,7955.3,8.98159365231724
PvWBCH1.9KG488800.1.v1.1,Pv-DD-2,Winter,3355.7,8.11841567175589
PvWBCH1.9KG488800.1.v1.1,Pv-DD-3,Winter,3489.5,8.15751373874378
PvWBCH1.2KG338900.1.v1.1,Pv-DD-1,Summer,1841.8,7.518498633830214
PvWBCH1.2KG338900.1.v1.1,Pv-DD-2,Summer,3047.9,8.022208108197475
PvWBCH1.2KG338900.1.v1.1,Pv-DD-3,Summer,2813.8,7.942291162298504
PvWBCH1.2KG338900.1.v1.1,Pv-DD-1,Winter,1804.4,7.497983406088442
PvWBCH1.2KG338900.1.v1.1,Pv-DD-2,Winter,4501.3,8.412121523149098
PvWBCH1.2KG338900.1.v1.1,Pv-DD-3,Winter,3871.2,8.261319815737426
PvWBCH1.5KG147400.3.v1.1,Pv-DD-1,Summer,2121.5,7.6598786651137445
PvWBCH1.5KG147400.3.v1.1,Pv-DD-2,Summer,1779,7.483806688227949
PvWBCH1.5KG147400.3.v1.1,Pv-DD-3,Summer,1501.2,7.314020067926999
PvWBCH1.5KG147400.3.v1.1,Pv-DD-1,Winter,424.4,6.050676409096096
PvWBCH1.5KG147400.3.v1.1,Pv-DD-2,Winter,410.6,6.017619507020293
PvWBCH1.5KG147400.3.v1.1,Pv-DD-3,Winter,395.9,5.981161656637975
PvWBCH1.2KG238000.1.v1.1,Pv-DD-1,Summer,1092.9,6.996589993597625
PvWBCH1.2KG238000.1.v1.1,Pv-DD-2,Summer,1071.9,6.977188054630397
PvWBCH1.2KG238000.1.v1.1,Pv-DD-3,Summer,1052.2,6.958638490247097
PvWBCH1.2KG238000.1.v1.1,Pv-DD-1,Winter,791.9,6.674435122479152
PvWBCH1.2KG238000.1.v1.1,Pv-DD-2,Winter,833.3,6.725393722588209
PvWBCH1.2KG238000.1.v1.1,Pv-DD-3,Winter,804.5,6.690220967675446
PvWBCH1.6KG024800.1.v1.1,Pv-DD-1,Summer,118.7,4.776599310040222
PvWBCH1.6KG024800.1.v1.1,Pv-DD-2,Summer,90.4,4.504244278460078
PvWBCH1.6KG024800.1.v1.1,Pv-DD-3,Summer,113,4.727387827561898
PvWBCH1.6KG024800.1.v1.1,Pv-DD-1,Winter,163.4,5.096201188545853
PvWBCH1.6KG024800.1.v1.1,Pv-DD-2,Winter,157.4,5.058790342336543
PvWBCH1.6KG024800.1.v1.1,Pv-DD-3,Winter,155.9,5.049214782478099
PvWBCH1.5NG068700.1.v1.1,Pv-DD-1,Summer,43.5,3.7727609610831436
PvWBCH1.5NG068700.1.v1.1,Pv-DD-2,Summer,46.6,3.8416005625908274
PvWBCH1.5NG068700.1.v1.1,Pv-DD-3,Summer,53,3.970291932420046
PvWBCH1.5NG068700.1.v1.1,Pv-DD-1,Winter,200.7,5.301811260784853
PvWBCH1.5NG068700.1.v1.1,Pv-DD-2,Winter,154.3,5.038898765849996
PvWBCH1.5NG068700.1.v1.1,Pv-DD-3,Winter,124.8,4.826712463948148
PvWBCH1.8NG026200.1.v1.1,Pv-DD-1,Summer,1119.9,7.020994675481585
PvWBCH1.8NG026200.1.v1.1,Pv-DD-2,Summer,1088.6,6.992647746918711
PvWBCH1.8NG026200.1.v1.1,Pv-DD-3,Summer,1070.4,6.975787690308194
PvWBCH1.8NG026200.1.v1.1,Pv-DD-1,Winter,1267,7.144407181110405
PvWBCH1.8NG026200.1.v1.1,Pv-DD-2,Winter,1223.3,7.109307404870331
PvWBCH1.8NG026200.1.v1.1,Pv-DD-3,Winter,1213.7,7.101428824936243
PvWBCH1.3KG188100.1.v1.1,Pv-DD-1,Summer,2738.5,7.91516560458894
PvWBCH1.3KG188100.1.v1.1,Pv-DD-2,Summer,2915.7,7.977865207520505
PvWBCH1.3KG188100.1.v1.1,Pv-DD-3,Summer,3001.9,8.007000700845786
PvWBCH1.3KG188100.1.v1.1,Pv-DD-1,Winter,2307.1,7.743746604005008
PvWBCH1.3KG188100.1.v1.1,Pv-DD-2,Winter,2277.9,7.731009245326298
PvWBCH1.3KG188100.1.v1.1,Pv-DD-3,Winter,2264.9,7.7252858872736345
PvWBCH1.3KG295000.2.v1.1,Pv-DD-1,Summer,127.2,4.845760658767657
PvWBCH1.3KG295000.2.v1.1,Pv-DD-2,Summer,94.5,4.548599845081708
PvWBCH1.3KG295000.2.v1.1,Pv-DD-3,Summer,109.5,4.695924558388976
PvWBCH1.3KG295000.2.v1.1,Pv-DD-1,Winter,79.4,4.374498380847548
PvWBCH1.3KG295000.2.v1.1,Pv-DD-2,Winter,76.3,4.334672951396571
PvWBCH1.3KG295000.2.v1.1,Pv-DD-3,Winter,57.9,4.058717401850107
PvWBCH1.5KG140400.1.v1.1,Pv-DD-1,Summer,163.6,5.097424430281116
PvWBCH1.5KG140400.1.v1.1,Pv-DD-2,Summer,90,4.499809681441376
PvWBCH1.5KG140400.1.v1.1,Pv-DD-3,Summer,105.7,4.66060490233693
PvWBCH1.5KG140400.1.v1.1,Pv-DD-1,Winter,166.7,5.116195795755549
PvWBCH1.5KG140400.1.v1.1,Pv-DD-2,Winter,151.2,5.0186034703591895
PvWBCH1.5KG140400.1.v1.1,Pv-DD-3,Winter,122.8,4.810557023856364
PvWBCH1.7NG144700.1.v1.1,Pv-DD-1,Summer,89.6,4.495355331141599
PvWBCH1.7NG144700.1.v1.1,Pv-DD-2,Summer,88,4.477336825841843
PvWBCH1.7NG144700.1.v1.1,Pv-DD-3,Summer,89.1,4.489759345700108
PvWBCH1.7NG144700.1.v1.1,Pv-DD-1,Winter,141,4.948759897470366
PvWBCH1.7NG144700.1.v1.1,Pv-DD-2,Winter,121.1,4.796616658816685
PvWBCH1.7NG144700.1.v1.1,Pv-DD-3,Winter,75.7,4.326778173653443
PvWBCH1.5NG405800.2.v1.1,Pv-DD-1,Summer,128.2,4.853591552286882
PvWBCH1.5NG405800.2.v1.1,Pv-DD-2,Summer,140.4,4.944495498714218
PvWBCH1.5NG405800.2.v1.1,Pv-DD-3,Summer,147.4,4.993149986539497
PvWBCH1.5NG405800.2.v1.1,Pv-DD-1,Winter,152.7,5.028475218773375
PvWBCH1.5NG405800.2.v1.1,Pv-DD-2,Winter,183,5.209486158305902
PvWBCH1.5NG405800.2.v1.1,Pv-DD-3,Winter,178.1,5.182345195910439
PvWBCH1.1KG077000.1.v1.1,Pv-DD-1,Summer,1648.4,7.407560400071311
PvWBCH1.1KG077000.1.v1.1,Pv-DD-2,Summer,1614.2,7.386594757509774
PvWBCH1.1KG077000.1.v1.1,Pv-DD-3,Summer,1730.6,7.456223448750473
PvWBCH1.1KG077000.1.v1.1,Pv-DD-1,Winter,1737.9,7.460432767346095
PvWBCH1.1KG077000.1.v1.1,Pv-DD-2,Winter,1628.7,7.395537430193502
PvWBCH1.1KG077000.1.v1.1,Pv-DD-3,Winter,1658.2,7.413487956285182
PvWBCH1.3NG133800.1.v1.1,Pv-DD-1,Summer,985.1,6.892743159876759
PvWBCH1.3NG133800.1.v1.1,Pv-DD-2,Summer,917,6.821107473346977
PvWBCH1.3NG133800.1.v1.1,Pv-DD-3,Summer,1011.7,6.91938736420028
PvWBCH1.3NG133800.1.v1.1,Pv-DD-1,Winter,863.4,6.760878084279589
PvWBCH1.3NG133800.1.v1.1,Pv-DD-2,Winter,924.9,6.829685624641412
PvWBCH1.3NG133800.1.v1.1,Pv-DD-3,Winter,878.8,6.77855734164837
PvWBCH1.9KG229800.1.v1.1,Pv-DD-1,Summer,76.9,4.3425058895154995
PvWBCH1.9KG229800.1.v1.1,Pv-DD-2,Summer,96.1,4.565389326382074
PvWBCH1.9KG229800.1.v1.1,Pv-DD-3,Summer,84.4,4.4355674134502525
PvWBCH1.9KG229800.1.v1.1,Pv-DD-1,Winter,59.5,4.0859763293583065
PvWBCH1.9KG229800.1.v1.1,Pv-DD-2,Winter,60.1,4.096009858180097
PvWBCH1.9KG229800.1.v1.1,Pv-DD-3,Winter,54.8,4.0036902122021445
PvWBCH1.4KG091900.1.v1.1,Pv-DD-1,Summer,574.3,6.353151909611501
PvWBCH1.4KG091900.1.v1.1,Pv-DD-2,Summer,677.3,6.518114307697308
PvWBCH1.4KG091900.1.v1.1,Pv-DD-3,Summer,585.7,6.372807714803096
PvWBCH1.4KG091900.1.v1.1,Pv-DD-1,Winter,665.8,6.500989326642877
PvWBCH1.4KG091900.1.v1.1,Pv-DD-2,Winter,752.1,6.622869295161967
PvWBCH1.4KG091900.1.v1.1,Pv-DD-3,Winter,963.7,6.870780043894909
PvWBCH1.5KG245300.1.v1.1,Pv-DD-1,Summer,921.3,6.825785717200309
PvWBCH1.5KG245300.1.v1.1,Pv-DD-2,Summer,897.9,6.800058704640473
PvWBCH1.5KG245300.1.v1.1,Pv-DD-3,Summer,901.2,6.803727209667721
PvWBCH1.5KG245300.1.v1.1,Pv-DD-1,Winter,1120.6,7.021619536023564
PvWBCH1.5KG245300.1.v1.1,Pv-DD-2,Winter,1094.6,6.998144279623394
PvWBCH1.5KG245300.1.v1.1,Pv-DD-3,Winter,993.5,6.901234062998414
PvWBCH1.5NG328800.1.v1.1,Pv-DD-1,Summer,2727.6,7.91117738101312
PvWBCH1.5NG328800.1.v1.1,Pv-DD-2,Summer,2986.2,8.001756955427437
PvWBCH1.5NG328800.1.v1.1,Pv-DD-3,Summer,2691.9,7.8980025433436065
PvWBCH1.5NG328800.1.v1.1,Pv-DD-1,Winter,2168,7.681560363020791
PvWBCH1.5NG328800.1.v1.1,Pv-DD-2,Winter,2218.1,7.70440625300758
PvWBCH1.5NG328800.1.v1.1,Pv-DD-3,Winter,2355.3,7.764423387296894
PvWBCH1.5NG107500.2.v1.1,Pv-DD-1,Summer,191.6,5.255409870755967
PvWBCH1.5NG107500.2.v1.1,Pv-DD-2,Summer,164,5.099866433921759
PvWBCH1.5NG107500.2.v1.1,Pv-DD-3,Summer,149.8,5.009301077758686
PvWBCH1.5NG107500.2.v1.1,Pv-DD-1,Winter,164.9,5.105339235629835
PvWBCH1.5NG107500.2.v1.1,Pv-DD-2,Winter,111,4.7095302103213434
PvWBCH1.5NG107500.2.v1.1,Pv-DD-3,Winter,105,4.653960359681333
PvWBCH1.5NG154900.2.v1.1,Pv-DD-1,Summer,936.4,6.842042736684675
PvWBCH1.5NG154900.2.v1.1,Pv-DD-2,Summer,951.5,6.858039687787176
PvWBCH1.5NG154900.2.v1.1,Pv-DD-3,Summer,939,6.844815480273225
PvWBCH1.5NG154900.2.v1.1,Pv-DD-1,Winter,940.3,6.846198974346522
PvWBCH1.5NG154900.2.v1.1,Pv-DD-2,Winter,864.3,6.761919931915598
PvWBCH1.5NG154900.2.v1.1,Pv-DD-3,Winter,1304.9,7.173881689234544
PvWBCH1.5NG401900.1.v1.1,Pv-DD-1,Summer,22.5,3.113515353654818
PvWBCH1.5NG401900.1.v1.1,Pv-DD-2,Summer,26.6,3.2809112533816376
PvWBCH1.5NG401900.1.v1.1,Pv-DD-3,Summer,26.1,3.261935352642823
PvWBCH1.5NG401900.1.v1.1,Pv-DD-1,Winter,30.6,3.4210000416380733
PvWBCH1.5NG401900.1.v1.1,Pv-DD-2,Winter,33.1,3.499533312594497
PvWBCH1.5NG401900.1.v1.1,Pv-DD-3,Winter,34.5,3.5409593530228207
PvWBCH1.5KG152300.2.v1.1,Pv-DD-1,Summer,774.8,6.652604932823496
PvWBCH1.5KG152300.2.v1.1,Pv-DD-2,Summer,696.8,6.546498426973425
PvWBCH1.5KG152300.2.v1.1,Pv-DD-3,Summer,717.9,6.576330284975389
PvWBCH1.5KG152300.2.v1.1,Pv-DD-1,Winter,847.2,6.741936795467556
PvWBCH1.5KG152300.2.v1.1,Pv-DD-2,Winter,703.5,6.556067877975908
PvWBCH1.5KG152300.2.v1.1,Pv-DD-3,Winter,632.1,6.449047611060281
