protein_id,sample,season,normalized_abundance,log_abundance
Td00001aa011866_T001,C022,Summer,191.7,5.255931655268083
Td00001aa011866_T001,C031,Summer,139.5,4.938064608429879
Td00001aa011866_T001,C071-1,Summer,108.8,4.6895113436130185
Td00001aa011866_T001,C071-2,Summer,129.2,4.86136159908844
Td00001aa011866_T001,C071-3,Summer,175.2,5.1659281842100535
Td00001aa011866_T001,C076,Summer,196.4,5.280153401012015
Td00001aa011866_T001,C002,Winter,169.6,5.133442729254029
Td00001aa011866_T001,C004,Winter,132,4.882801930162128
Td00001aa011866_T001,C022,Winter,128,4.852030271732117
Td00001aa011866_T001,C031,Winter,127.4,4.847331750987356
Td00001aa011866_T001,C071-1,Winter,114.1,4.737075265632272
Td00001aa011866_T001,C071-2,Winter,142.1,4.956531042140353
Td00001aa011866_T001,C071-3,Winter,122.4,4.8072943782481605
Td00001aa011866_T001,C076,Winter,138.7,4.932313334530591
Td00001aa011870_T001,C002,Summer,84.5,4.436751546197447
Td00001aa011870_T001,C004,Summer,89,4.488636380968095
Td00001aa011870_T001,C022,Summer,95.7,4.561218308908229
Td00001aa011870_T001,C031,Summer,102.2,4.62693168755434
Td00001aa011870_T001,C071-1,Summer,117.6,4.767289043967928
Td00001aa011870_T001,C071-2,Summer,125.4,4.831508636173302
Td00001aa011870_T001,C071-3,Summer,148.6,5.001258139013133
Td00001aa011870_T001,C076,Summer,108.9,4.690430039121651
Td00001aa011870_T001,C002,Winter,52.3,3.956996390191336
Td00001aa011870_T001,C004,Winter,46.6,3.8416005625908274
Td00001aa011870_T001,C022,Winter,47.4,3.858622249798077
Td00001aa011870_T001,C031,Winter,38.6,3.6532523023775205
Td00001aa011870_T001,C071-1,Winter,65.7,4.185098940711264
Td00001aa011870_T001,C071-2,Winter,57.7,4.055257190845076
Td00001aa011870_T001,C071-3,Winter,60.9,4.109233191136212
Td00001aa011870_T001,C076,Winter,59.7,4.089332037148975
Td00001aa011871_T001,C002,Summer,192.5,5.260096158922644
Td00001aa011871_T001,C004,Summer,235.4,5.461286199074265
Td00001aa011871_T001,C022,Summer,224.3,5.412984445984478
Td00001aa011871_T001,C031,Summer,257.2,5.549853996251489
Td00001aa011871_T001,C071-1,Summer,257.5,5.551019723987286
Td00001aa011871_T001,C071-2,Summer,280.8,5.637642675712909
Td00001aa011871_T001,C071-3,Summer,227.9,5.428906940639528
Td00001aa011871_T001,C076,Summer,226.3,5.421861557058405
Td00001aa011871_T001,C002,Winter,146.3,4.985659314861349
Td00001aa011871_T001,C004,Winter,103.9,4.643428907729821
Td00001aa011871_T001,C022,Winter,108.5,4.686750182197104
Td00001aa011871_T001,C031,Winter,106.8,4.6709579358893905
Td00001aa011871_T001,C071-1,Winter,105.8,4.661550528875995
Td00001aa011871_T001,C071-2,Winter,105.5,4.658710962394794
Td00001aa011871_T001,C071-3,Winter,108.7,4.688591803326796
Td00001aa011871_T001,C076,Winter,170.3,5.137561593540633
Td00001aa011875_T002,C002,Summer,92.3,4.5250441523430425
Td00001aa011875_T002,C004,Summer,135.8,4.911183222488366
Td00001aa011875_T002,C022,Summer,113.4,4.730921400111994
Td00001aa011875_T002,C031,Summer,179.4,5.189617955198832
Td00001aa011875_T002,C071-1,Summer,175.3,5.166498797631696
Td00001aa011875_T002,C071-2,Summer,134.5,4.901564206476838
Td00001aa011875_T002,C071-3,Summer,132,4.882801930162128
Td00001aa011875_T002,C076,Summer,103.9,4.643428907729821
Td00001aa011875_T002,C002,Winter,92.8,4.530446650568017
Td00001aa011875_T002,C004,Winter,94.3,4.546481200243866
Td00001aa011875_T002,C022,Winter,56.1,4.027135830353963
Td00001aa011875_T002,C031,Winter,81.2,4.3969152594829035
Td00001aa011875_T002,C071-1,Winter,76,4.330733353444225
Td00001aa011875_T002,C071-2,Winter,74.3,4.308110965182664
Td00001aa011875_T002,C071-3,Winter,81.3,4.398146028853888
Td00001aa011875_T002,C076,Winter,74.2,4.306764163650423
Td00001aa011880_T001,C002,Summer,156.1,5.050496833927536
Td00001aa011880_T001,C004,Summer,260.7,5.563370324775283
Td00001aa011880_T001,C022,Summer,222.9,5.4067232448781395
Td00001aa011880_T001,C031,Summer,192.1,5.258016074980133
Td00001aa011880_T001,C071-1,Summer,91.1,4.5119578152428605
Td00001aa011880_T001,C071-2,Summer,98.7,4.592084956571148
Td00001aa011880_T001,C071-3,Summer,91.9,4.5207010402430345
Td00001aa011880_T001,C076,Summer,85.1,4.44382704733021
Td00001aa011880_T001,C002,Winter,82.3,4.410371119833692
Td00001aa011880_T001,C004,Winter,465.6,6.143326898564994
Td00001aa011880_T001,C022,Winter,190.1,5.247550254754772
Td00001aa011880_T001,C031,Winter,129.6,4.864452791634224
Td00001aa011880_T001,C071-1,Winter,157.4,5.058790342336543
Td00001aa011880_T001,C071-2,Winter,111.8,4.716711569665542
Td00001aa011880_T001,C071-3,Winter,200.2,5.299316871876125
Td00001aa011880_T001,C076,Winter,135.6,4.909709382880926
Td00001aa011888_T001,C002,Summer,220.3,5.394990258347562
Td00001aa011888_T001,C004,Summer,247.1,5.509793117041509
Td00001aa011888_T001,C022,Summer,242.7,5.491826116852868
Td00001aa011888_T001,C031,Summer,335.5,5.815621959392362
Td00001aa011888_T001,C071-1,Summer,291.7,5.675725880301855
Td00001aa011888_T001,C071-2,Summer,332.2,5.805737200189429
Td00001aa011888_T001,C071-3,Summer,275.6,5.6189505427679505
Td00001aa011888_T001,C076,Summer,278.2,5.628340283083879
Td00001aa011888_T001,C002,Winter,289.8,5.6691910333372375
Td00001aa011888_T001,C004,Winter,295.2,5.687653096113851
Td00001aa011888_T001,C022,Winter,246.4,5.506956235717806
Td00001aa011888_T001,C031,Winter,237.4,5.4697464863878675
Td00001aa011888_T001,C071-1,Winter,219.2,5.389984559635904
Td00001aa011888_T001,C071-2,Winter,239.9,5.480222174014052
Td00001aa011888_T001,C071-3,Winter,208.5,5.33993904603502
Td00001aa011888_T001,C076,Winter,200.3,5.299816247664284
Td00001aa011890_T001,C002,Summer,58.5,4.069026771331828
Td00001aa011890_T001,C004,Summer,85.1,4.44382704733021
Td00001aa011890_T001,C022,Summer,83.2,4.421247359846394
Td00001aa011890_T001,C031,Summer,49.4,3.8999504444367914
Td00001aa011890_T001,C071-1,Summer,59,4.077537460854872
Td00001aa011890_T001,C071-2,Summer,83.3,4.422448561177599
Td00001aa011890_T001,C071-3,Summer,63.3,4.147885344947919
Td00001aa011890_T001,C076,Summer,54.2,3.992680926895785
Td00001aa011890_T001,C002,Winter,91.1,4.5119578152428605
Td00001aa011890_T001,C004,Winter,82.1,4.40793802863865
Td00001aa011890_T001,C022,Winter,85.4,4.447346112504126
Td00001aa011890_T001,C031,Winter,83.5,4.424846643832858
Td00001aa011890_T001,C071-1,Winter,59.8,4.091005677678994
Td00001aa011890_T001,C071-2,Winter,84.4,4.4355674134502525
Td00001aa011890_T001,C071-3,Winter,80.2,4.384523527341297
Td00001aa011890_T001,C076,Winter,85.2,4.445001445572359
Td00001aa011895_T002,C002,Summer,383.9,5.950382104611597
Td00001aa011895_T002,C004,Summer,444.6,6.097175003779309
Td00001aa011895_T002,C022,Summer,530.7,6.274196891718153
Td00001aa011895_T002,C031,Summer,456.1,6.122712085910156
Td00001aa011895_T002,C071-1,Summer,217.2,5.3808185926638314
Td00001aa011895_T002,C071-2,Summer,392.7,5.973045964130437
Td00001aa011895_T002,C071-3,Summer,327,5.7899601739553574
Td00001aa011895_T002,C076,Summer,393.2,5.974318390816246
Td00001aa011895_T002,C002,Winter,349.5,5.856503564535095
Td00001aa011895_T002,C004,Winter,567.2,6.340711976980964
Td00001aa011895_T002,C022,Winter,367.5,5.906723321373979
Td00001aa011895_T002,C031,Winter,475,6.163314806139905
Td00001aa011895_T002,C071-1,Winter,290.4,5.671259286394167
Td00001aa011895_T002,C071-2,Winter,415.4,6.02924191384933
Td00001aa011895_T002,C071-3,Winter,377.5,5.933570571338086
Td00001aa011895_T002,C076,Winter,434.5,6.074195947006943
Td00001aa011899_T002,C002,Summer,82,4.406719259459375
Td00001aa011899_T002,C004,Summer,40.3,3.6963514937665325
Td00001aa011899_T002,C022,Summer,93.1,4.53367419502416
Td00001aa011899_T002,C031,Summer,37.3,3.618993353459421
Td00001aa011899_T002,C071-1,Summer,153,5.030437927928383
Td00001aa011899_T002,C071-2,Summer,95.2,4.555979952301521
Td00001aa011899_T002,C071-3,Summer,316.6,5.757639150605471
Td00001aa011899_T002,C076,Summer,189.7,5.24544388221245
Td00001aa011899_T002,C002,Winter,59,4.077537460854872
Td00001aa011899_T002,C004,Winter,30.5,3.4177267164002507
Td00001aa011899_T002,C022,Winter,25.8,3.250374530687261
Td00001aa011899_T002,C031,Winter,33.1,3.499533312594497
Td00001aa011899_T002,C071-1,Winter,74.5,4.310799138808332
Td00001aa011899_T002,C071-2,Winter,144.8,4.975353486857693
Td00001aa011899_T002,C071-3,Winter,118.3,4.773223779437426
Td00001aa011899_T002,C076,Winter,47.3,3.856510316639536
Td00001aa011900_T001,C002,Summer,134,4.897839807413598
Td00001aa011900_T001,C004,Summer,145.7,4.981549720064577
Td00001aa011900_T001,C022,Summer,155.2,5.044714614192417
Td00001aa011900_T001,C031,Summer,97.3,4.577798999469452
Td00001aa011900_T001,C071-1,Summer,86,4.454347307881415
Td00001aa011900_T001,C071-2,Summer,109.5,4.695924558388976
Td00001aa011900_T001,C071-3,Summer,101.5,4.620058808334059
Td00001aa011900_T001,C076,Summer,93.7,4.540098199916735
Td00001aa011900_T001,C002,Winter,96.7,4.57161341280051
Td00001aa011900_T001,C004,Winter,117.7,4.768139022762408
Td00001aa011900_T001,C022,Winter,114.5,4.740574831727919
Td00001aa011900_T001,C031,Winter,79,4.369447865125249
Td00001aa011900_T001,C071-1,Winter,74,4.304065106717683
Td00001aa011900_T001,C071-2,Winter,77.2,4.346399469984099
Td00001aa011900_T001,C071-3,Winter,71.8,4.2738844899817545
Td00001aa011900_T001,C076,Winter,78.2,4.359269660338989
Td00001aa011905_T003,C002,Summer,432,6.068425590558925
Td00001aa011905_T003,C004,Summer,372.3,5.919699983564677
Td00001aa011905_T003,C022,Summer,382.8,5.947512662191129
Td00001aa011905_T003,C031,Summer,420,6.040254713658366
Td00001aa011905_T003,C071-1,Summer,209.6,5.345200957217879
Td00001aa011905_T003,C071-2,Summer,236.1,5.464255448326961
Td00001aa011905_T003,C071-3,Summer,282,5.641907074484213
Td00001aa011905_T003,C076,Summer,377.6,5.933835436919651
Td00001aa011905_T003,C002,Winter,211.1,5.352331959591366
Td00001aa011905_T003,C004,Winter,540.2,6.291939443209682
Td00001aa011905_T003,C022,Winter,404.1,6.001662374559063
Td00001aa011905_T003,C031,Winter,234.3,5.456602349781782
Td00001aa011905_T003,C071-1,Winter,337.2,5.8206762290933
Td00001aa011905_T003,C071-2,Winter,286.6,5.658087518883255
Td00001aa011905_T003,C071-3,Winter,235.2,5.460436220276172
Td00001aa011905_T003,C076,Winter,251.6,5.527840528800848
Td00001aa011913_T003,C002,Summer,139.7,4.939497273421112
Td00001aa011913_T003,C004,Summer,77.4,4.348986793515578
Td00001aa011913_T003,C022,Summer,316,5.755742216751469
Td00001aa011913_T003,C031,Summer,92.6,4.528289152451269
Td00001aa011913_T003,C071-1,Summer,84.5,4.436751546197447
Td00001aa011913_T003,C071-2,Summer,67.2,4.207673262410056
Td00001aa011913_T003,C071-3,Summer,115.5,4.749270538619857
Td00001aa011913_T003,C076,Summer,56.4,4.0324691762345095
Td00001aa011913_T003,C002,Winter,218.5,5.386786019112304
Td00001aa011913_T003,C004,Winter,95.2,4.555979952301521
Td00001aa011913_T003,C022,Winter,301.6,5.709101639449451
Td00001aa011913_T003,C031,Winter,175.5,5.1676390486039265
Td00001aa011913_T003,C071-1,Winter,88.4,4.481871980955815
Td00001aa011913_T003,C071-2,Winter,137.1,4.920710593862214
Td00001aa011913_T003,C071-3,Winter,100.5,4.610157737449379
Td00001aa011913_T003,C076,Winter,26.3,3.2695689772065317
Td00001aa011919_T001,C002,Summer,118,4.770684632940241
Td00001aa011919_T001,C004,Summer,142.4,4.958640006000348
Td00001aa011919_T001,C022,Summer,122,4.804021052929977
Td00001aa011919_T001,C031,Summer,88.7,4.485259900589491
Td00001aa011919_T001,C071-1,Summer,209.5,5.344723744135462
Td00001aa011919_T001,C071-2,Summer,318.8,5.764563950052823
Td00001aa011919_T001,C071-3,Summer,207.1,5.333201773230123
Td00001aa011919_T001,C076,Summer,133,4.890349135740551
Td00001aa011919_T001,C002,Winter,103.6,4.640537339477892
Td00001aa011919_T001,C004,Winter,166.5,5.114995315426505
Td00001aa011919_T001,C022,Winter,87.8,4.475061512030592
Td00001aa011919_T001,C031,Winter,90.4,4.504244278460078
Td00001aa011919_T001,C071-1,Winter,232.1,5.447168317588879
Td00001aa011919_T001,C071-2,Winter,154.4,5.03954664406736
Td00001aa011919_T001,C071-3,Winter,238.2,5.473110661119352
Td00001aa011919_T001,C076,Winter,105,4.653960359681333
Td00001aa011925_T001,C002,Summer,62.7,4.138361463587838
Td00001aa011925_T001,C004,Summer,56.9,4.041295358706978
Td00001aa011925_T001,C022,Summer,67.7,4.215086194689278
Td00001aa011925_T001,C031,Summer,43,3.761200138949376
Td00001aa011925_T001,C071-1,Summer,60.5,4.102643381565721
Td00001aa011925_T001,C071-2,Summer,46.3,3.8351419826904602
Td00001aa011925_T001,C071-3,Summer,55.1,4.009149734307689
Td00001aa011925_T001,C076,Summer,63.8,4.155753206024725
Td00001aa011925_T001,C002,Winter,48.9,3.8897774169307238
Td00001aa011925_T001,C004,Winter,38.3,3.6454499222962604
Td00001aa011925_T001,C022,Winter,45.9,3.8264651388529916
Td00001aa011925_T001,C031,Winter,51.8,3.947390168570456
Td00001aa011925_T001,C071-1,Winter,30.6,3.4210000416380733
Td00001aa011925_T001,C071-2,Winter,57.2,4.0465539158682695
Td00001aa011925_T001,C071-3,Winter,27.6,3.317815808954988
Td00001aa011925_T001,C076,Winter,46.2,3.8329798197327145
Td00001aa011930_T003,C002,Summer,151.1,5.0179418758968275
Td00001aa011930_T003,C004,Summer,74.9,4.316153903874309
Td00001aa011930_T003,C022,Summer,127.9,4.851248716403405
Td00001aa011930_T003,C031,Summer,52.4,3.9589066104109656
Td00001aa011930_T003,C071-1,Summer,75.2,4.320151244253666
Td00001aa011930_T003,C071-2,Summer,49.3,3.89792410133262
Td00001aa011930_T003,C071-3,Summer,109.4,4.695010899128649
Td00001aa011930_T003,C076,Summer,115.9,4.752727758973834
Td00001aa011930_T003,C002,Winter,108.2,4.683981375654525
Td00001aa011930_T003,C004,Winter,64.7,4.169761216962805
Td00001aa011930_T003,C022,Winter,73.4,4.295923949244448
Td00001aa011930_T003,C031,Winter,74.7,4.313480105525652
Td00001aa011930_T003,C071-1,Winter,71.2,4.265492832462874
Td00001aa011930_T003,C071-2,Winter,92,4.521788587918605
Td00001aa011930_T003,C071-3,Winter,87.4,4.470495294103137
Td00001aa011930_T003,C076,Winter,79.8,4.379523516987091
Td00001aa011935_T001,C002,Summer,82.7,4.415219614121544
Td00001aa011935_T001,C004,Summer,63,4.143134742264548
Td00001aa011935_T001,C022,Summer,98.3,4.58802403732606
Td00001aa011935_T001,C031,Summer,59,4.077537460854872
Td00001aa011935_T001,C071-1,Summer,87,4.465908130148836
Td00001aa011935_T001,C071-2,Summer,122.5,4.808111038148047
Td00001aa011935_T001,C071-3,Summer,79.3,4.373238141251143
Td00001aa011935_T001,C076,Summer,74,4.304065106717683
Td00001aa011935_T001,C002,Winter,70.8,4.2598590148239674
Td00001aa011935_T001,C004,Winter,52.7,3.9646154745226485
Td00001aa011935_T001,C022,Winter,89.6,4.495355331141599
Td00001aa011935_T001,C031,Winter,79,4.369447865125249
Td00001aa011935_T001,C071-1,Winter,76.2,4.33336147581596
Td00001aa011935_T001,C071-2,Winter,89.8,4.497584986444012
Td00001aa011935_T001,C071-3,Winter,82,4.406719259459375
Td00001aa011935_T001,C076,Winter,61.3,4.11577985925538
Td00001aa011939_T003,C002,Summer,615.6,6.4225974035891555
Td00001aa011939_T003,C004,Summer,425.8,6.053969754807899
Td00001aa011939_T003,C022,Summer,523.2,6.259963802054304
Td00001aa011939_T003,C031,Summer,414.1,6.026107492966397
Td00001aa011939_T003,C071-1,Summer,358.7,5.8824863873260815
Td00001aa011939_T003,C071-2,Summer,306.7,5.725870074380721
Td00001aa011939_T003,C071-3,Summer,469.3,6.151242224931205
Td00001aa011939_T003,C076,Summer,492.6,6.199697487716482
Td00001aa011939_T003,C002,Winter,312.5,5.744604472376456
Td00001aa011939_T003,C004,Winter,434.5,6.074195947006943
Td00001aa011939_T003,C022,Winter,360.7,5.88804659068188
Td00001aa011939_T003,C031,Winter,420.3,6.040968744390324
Td00001aa011939_T003,C071-1,Winter,386.5,5.957131870614798
Td00001aa011939_T003,C071-2,Winter,409.8,6.015669238245014
Td00001aa011939_T003,C071-3,Winter,310.1,5.7368948293311695
Td00001aa011939_T003,C076,Winter,497.8,6.21019839194233
Td00001aa011943_T002,C002,Summer,116.9,4.761318877032343
Td00001aa011943_T002,C004,Summer,203.9,5.317629682484775
Td00001aa011943_T002,C022,Summer,293,5.680172612430036
Td00001aa011943_T002,C031,Summer,302.9,5.713402721334611
Td00001aa011943_T002,C071-1,Summer,320.3,5.769258059737186
Td00001aa011943_T002,C071-2,Summer,601.4,6.399260272217216
Td00001aa011943_T002,C071-3,Summer,481.2,6.176282986178662
Td00001aa011943_T002,C076,Summer,326.6,5.788736183598214
Td00001aa011943_T002,C002,Winter,123.3,4.814620418280598
Td00001aa011943_T002,C004,Winter,133.1,4.8911007329142135
Td00001aa011943_T002,C022,Winter,146,4.983606628557651
Td00001aa011943_T002,C031,Winter,119.6,4.784152849877735
Td00001aa011943_T002,C071-1,Winter,389.3,5.9643502571851235
Td00001aa011943_T002,C071-2,Winter,231.2,5.443283141123482
Td00001aa011943_T002,C071-3,Winter,510.2,6.234802807667727
Td00001aa011943_T002,C076,Winter,131.9,4.88204406730477
Td00001aa011954_T001,C002,Summer,127.3,4.84654651341882
Td00001aa011954_T001,C004,Summer,111.1,4.710430705646484
Td00001aa011954_T001,C022,Summer,123,4.812184363502499
Td00001aa011954_T001,C031,Summer,85.4,4.447346112504126
Td00001aa011954_T001,C071-1,Summer,126.2,4.837867958031043
Td00001aa011954_T001,C071-2,Summer,102,4.624972823088193
Td00001aa011954_T001,C071-3,Summer,179.9,5.192401146515131
Td00001aa011954_T001,C076,Summer,104.6,4.650143561191052
Td00001aa011954_T001,C002,Winter,329.3,5.796969192419064
Td00001aa011954_T001,C004,Winter,312,5.74300319101461
Td00001aa011954_T001,C022,Winter,262.3,5.569488890685257
Td00001aa011954_T001,C031,Winter,256.6,5.547518456078652
Td00001aa011954_T001,C071-1,Winter,279.7,5.6337176037831735
Td00001aa011954_T001,C071-2,Winter,192.8,5.261653387363167
Td00001aa011954_T001,C071-3,Winter,281.9,5.641552401667424
Td00001aa011954_T001,C076,Winter,312.9,5.745883653870745
Td00001aa011955_T001,C002,Summer,25,3.2188758648682
Td00001aa011955_T001,C004,Summer,33.7,3.517497867031906
Td00001aa011955_T001,C022,Summer,30.3,3.4111477455186234
Td00001aa011955_T001,C031,Summer,31.1,3.437207851339529
Td00001aa011955_T001,C071-1,Summer,15.7,2.7536607760485277
Td00001aa011955_T001,C071-2,Summer,20.5,3.0204249349248493
Td00001aa011955_T001,C071-3,Summer,31.4,3.446807924761341
Td00001aa011955_T001,C076,Summer,31.7,3.456316712428976
Td00001aa011955_T001,C002,Winter,42.2,3.742420244738648
Td00001aa011955_T001,C004,Winter,26.1,3.261935352642823
Td00001aa011955_T001,C022,Winter,31.2,3.440418126866718
Td00001aa011955_T001,C031,Winter,38.2,3.64283554179054
Td00001aa011955_T001,C071-1,Winter,32.1,3.4688560612886175
Td00001aa011955_T001,C071-2,Winter,38.2,3.64283554179054
Td00001aa011955_T001,C071-3,Winter,29.7,3.391147079478687
Td00001aa011955_T001,C076,Winter,43.7,3.7773481249848393
Td00001aa011964_T003,C002,Summer,35.3,3.5638829922678625
Td00001aa011964_T003,C004,Summer,40.1,3.691376359250179
Td00001aa011964_T003,C022,Summer,32.2,3.4719664836062627
Td00001aa011964_T003,C031,Summer,17.4,2.856470263691746
Td00001aa011964_T003,C071-1,Summer,19.5,2.970414516851751
Td00001aa011964_T003,C071-2,Summer,18.5,2.9177707861383317
Td00001aa011964_T003,C071-3,Summer,26.1,3.261935352642823
Td00001aa011964_T003,C076,Summer,42.5,3.7495040994597826
Td00001aa011964_T003,C002,Winter,53,3.970291932420046
Td00001aa011964_T003,C004,Winter,38.8,3.6584202724024233
Td00001aa011964_T003,C022,Winter,32.4,3.4781584536624806
Td00001aa011964_T003,C031,Winter,82.5,4.412798305461847
Td00001aa011964_T003,C071-1,Winter,29.1,3.3707382085417077
Td00001aa011964_T003,C071-2,Winter,65.3,4.178992051596321
Td00001aa011964_T003,C071-3,Winter,29.6,3.387774395113798
Td00001aa011964_T003,C076,Winter,58.5,4.069026771331828
Td00001aa011973_T001,C002,Summer,456.6,6.123807736285796
Td00001aa011973_T001,C004,Summer,397.2,5.984439934688641
Td00001aa011973_T001,C022,Summer,345.9,5.846149718834132
Td00001aa011973_T001,C031,Summer,341.8,5.834225773607178
Td00001aa011973_T001,C071-1,Summer,469.6,6.151881270643359
Td00001aa011973_T001,C071-2,Summer,380.8,5.94227430554326
Td00001aa011973_T001,C071-3,Summer,455.2,6.120736885008958
Td00001aa011973_T001,C076,Summer,417.5,6.03428454668612
Td00001aa011973_T001,C002,Winter,438,6.082218912659551
Td00001aa011973_T001,C004,Winter,362.1,5.891920419533264
Td00001aa011973_T001,C022,Winter,311.2,5.740435795517604
Td00001aa011973_T001,C031,Winter,330.7,5.8012116230116355
Td00001aa011973_T001,C071-1,Winter,407.4,6.009795506247295
Td00001aa011973_T001,C071-2,Winter,402.2,5.996949479824877
Td00001aa011973_T001,C071-3,Winter,414.6,6.027314202413643
Td00001aa011973_T001,C076,Winter,375.6,5.928524749996515
Td00001aa011974_T001,C002,Summer,410.6,6.017619507020293
Td00001aa011974_T001,C004,Summer,189.5,5.2443890297995255
Td00001aa011974_T001,C022,Summer,262.4,5.569870060880909
Td00001aa011974_T001,C031,Summer,132.9,4.889596973243654
Td00001aa011974_T001,C071-1,Summer,260.6,5.562986668528043
Td00001aa011974_T001,C071-2,Summer,198,5.28826703574504
Td00001aa011974_T001,C071-3,Summer,160.7,5.079539278966243
Td00001aa011974_T001,C076,Summer,158.8,5.067645555110265
Td00001aa011974_T001,C002,Winter,126.6,4.84103251760897
Td00001aa011974_T001,C004,Winter,146.4,4.986342608357813
Td00001aa011974_T001,C022,Winter,123.8,4.81866736832804
Td00001aa011974_T001,C031,Winter,118.2,4.772378113432235
Td00001aa011974_T001,C071-1,Winter,205.2,5.323985118169909
Td00001aa011974_T001,C071-2,Winter,130,4.86753445814789
Td00001aa011974_T001,C071-3,Winter,145.4,4.979488571976998
Td00001aa011974_T001,C076,Winter,167,5.117993818404779
Td00001aa011975_T001,C002,Summer,381.8,5.94489691391082
Td00001aa011975_T001,C004,Summer,527.9,6.268906873723869
Td00001aa011975_T001,C022,Summer,377.5,5.933570571338086
Td00001aa011975_T001,C031,Summer,575.5,6.355239229899556
Td00001aa011975_T001,C071-1,Summer,363,5.894402837019672
Td00001aa011975_T001,C071-2,Summer,300.6,5.705780480645554
Td00001aa011975_T001,C071-3,Summer,309,5.733341280133992
Td00001aa011975_T001,C076,Summer,350.4,5.859075361916117
Td00001aa011975_T001,C002,Winter,390,5.966146741687795
Td00001aa011975_T001,C004,Winter,385.5,5.954541195597418
Td00001aa011975_T001,C022,Winter,385.2,5.953762682520025
Td00001aa011975_T001,C031,Winter,410.1,6.016401034836443
Td00001aa011975_T001,C071-1,Winter,338.2,5.82363743942131
Td00001aa011975_T001,C071-2,Winter,368.1,5.908354643101629
Td00001aa011975_T001,C071-3,Winter,306.7,5.725870074380721
Td00001aa011975_T001,C076,Winter,353.8,5.868731784552141
Td00001aa011986_T001,C002,Summer,34.6,3.5438537109654122
Td00001aa011986_T001,C004,Summer,24.7,3.2068032841197605
Td00001aa011986_T001,C022,Summer,39.1,3.6661224925667675
Td00001aa011986_T001,C031,Summer,60,4.094344578888768
Td00001aa011986_T001,C071-1,Summer,37.1,3.613616996567567
Td00001aa011986_T001,C071-2,Summer,30.7,3.4242626871664408
Td00001aa011986_T001,C071-3,Summer,32,3.465735934049726
Td00001aa011986_T001,C076,Summer,31,3.4339872367432105
Td00001aa011986_T001,C002,Winter,28.8,3.3603754218641217
Td00001aa011986_T001,C004,Winter,18.3,2.906901114492183
Td00001aa011986_T001,C022,Winter,33,3.49650759176951
Td00001aa011986_T001,C031,Winter,36.5,3.5973122879857056
Td00001aa011986_T001,C071-1,Winter,240.1,5.4810555073921385
Td00001aa011986_T001,C071-2,Winter,72.7,4.286341398294632
Td00001aa011986_T001,C071-3,Winter,2109.4,7.654158826316582
Td00001aa011986_T001,C076,Winter,32.2,3.4719664836062627
Td00001aa012012_T002,C002,Summer,125.5,4.832305766539966
Td00001aa012012_T002,C004,Summer,96.5,4.569543018707635
Td00001aa012012_T002,C022,Summer,151.3,5.019264627403696
Td00001aa012012_T002,C031,Summer,95.6,4.560172830517606
Td00001aa012012_T002,C071-1,Summer,127.9,4.851248716403405
Td00001aa012012_T002,C071-2,Summer,134.1,4.8985857977447544
Td00001aa012012_T002,C071-3,Summer,127.6,4.84890037874768
Td00001aa012012_T002,C076,Summer,111.8,4.716711569665542
Td00001aa012012_T002,C002,Winter,89.5,4.494238636453994
Td00001aa012012_T002,C004,Winter,60.8,4.107589805419489
Td00001aa012012_T002,C022,Winter,68.4,4.225372839248387
Td00001aa012012_T002,C031,Winter,75.7,4.326778173653443
Td00001aa012012_T002,C071-1,Winter,106.6,4.669083521112607
Td00001aa012012_T002,C071-2,Winter,88,4.477336825841843
Td00001aa012012_T002,C071-3,Winter,109.1,4.692264902004928
Td00001aa012012_T002,C076,Winter,92.7,4.5293684833592955
Td00001aa012013_T001,C002,Summer,21.4,3.0633909687567766
Td00001aa012013_T001,C004,Summer,16.1,2.778819334102217
Td00001aa012013_T001,C022,Summer,23.7,3.1654750903351774
Td00001aa012013_T001,C031,Summer,17.8,2.8791985134778133
Td00001aa012013_T001,C071-1,Summer,20.5,3.0204249349248493
Td00001aa012013_T001,C071-2,Summer,20,2.9957323235539897
Td00001aa012013_T001,C071-3,Summer,23.7,3.1654750903351774
Td00001aa012013_T001,C076,Summer,16.7,2.815408779302947
Td00001aa012013_T001,C002,Winter,49.7,3.906004953223307
Td00001aa012013_T001,C004,Winter,44.9,3.8044378170199233
Td00001aa012013_T001,C022,Winter,50.1,3.914021028050899
Td00001aa012013_T001,C031,Winter,62.1,4.128746005042492
Td00001aa012013_T001,C071-1,Winter,84.4,4.4355674134502525
Td00001aa012013_T001,C071-2,Winter,60.8,4.107589805419489
Td00001aa012013_T001,C071-3,Winter,91.8,4.519612308519691
Td00001aa012013_T001,C076,Winter,68.1,4.220977227839755
Td00001aa012019_T002,C002,Summer,789.5,6.671399834962322
Td00001aa012019_T002,C004,Summer,734.8,6.599598354701885
Td00001aa012019_T002,C022,Summer,424.2,6.050205044487961
Td00001aa012019_T002,C031,Summer,780.7,6.660190954407147
Td00001aa012019_T002,C071-1,Summer,890.4,6.791670801084426
Td00001aa012019_T002,C071-2,Summer,706.3,6.560040077830705
Td00001aa012019_T002,C071-3,Summer,289.6,5.6685006639646
Td00001aa012019_T002,C076,Summer,481.9,6.177736625721407
Td00001aa012019_T002,C002,Winter,440.6,6.088137436637875
Td00001aa012019_T002,C004,Winter,509.7,6.233822319307935
Td00001aa012019_T002,C022,Winter,388.2,5.961520673310901
