scientificName,decimalLatitude,decimalLongitude,bio01_Annual_Mean_Temperature,bio05_Max_Temperature_Warmest_Month,bio06_Min_Temperature_Coldest_Month,bio10_Mean_Temperature_Warmest_Quarter,bio11_Mean_Temperature_Coldest_Quarter,bio04_Temperature_Seasonality,bio12_Annual_Precipitation,Elevation_m
Miscanthus sinensis,30.0234,108.185,15.038,29.652,1.3,24.18933,5.339334,762.3907,1290,835
Miscanthus sinensis,31.82,108.62,12.36783,27.356,-2.376,21.934,2.386667,787.5494,1140,1222
Miscanthus sinensis,35.24078,139.1406,15.56859,29.25385,2.353846,24.2359,7.335897,689.5665,1730,108
Miscanthus sinensis,25.75,105,14.72983,25.26,1.788,21.01533,6.992,568.7864,1258,1558
Miscanthus sinensis,35.29912,139.478,15.66122,30.35385,0.9230769,24.92949,6.485898,752.4927,1746,15
Miscanthus sinensis,36.91583,139.2067,4.271833,21.564,-12.56,15.64667,-7.012667,927.5693,1992,1701
Miscanthus sinensis,33.6335,134.4235,NA,NA,NA,NA,NA,NA,NA,NA
Miscanthus sinensis,15.99774,107.9881,22.02683,28.996,14.28,24.96533,18.39533,271.1105,2266,792
Miscanthus sinensis,36.52,138.338,7.168833,24.612,-9.832,18.14867,-3.805333,906.2059,1483,1345
Miscanthus sinensis,35.59907,139.1531,13.27467,28.716,-2.568,22.99,3.688667,789.3627,1430,267
Miscanthus sinensis,34.93668,139.9343,15.81042,28.99545,2.559091,24.28939,7.701515,676.6415,1865,92
Miscanthus sinensis,25.75,105,14.72983,25.26,1.788,21.01533,6.992,568.7864,1258,1558
Miscanthus sinensis,27.69,108.85,16.53583,31.36,2.164,25.97467,6.505333,791.6523,1183,469
Miscanthus sinensis,41.24,125.24,4.487,24.896,-21.6,19.32333,-12.26133,1268.127,962,671
Miscanthus sinensis,37.79806,140.9206,12.85347,27.29167,-1.429167,22.55,3.473611,780.7647,1217,7
Miscanthus sinensis,36.64853,138.1947,12.1925,30.38,-4.716,23.456,0.9126666,930.3123,1129,383
Miscanthus sinensis,35.98892,140.6318,14.26377,28.36087,-1.026087,23.54855,4.931159,754.9024,1432,31
Miscanthus sinensis,35.19912,139.1281,15.49954,28.9,2.522222,24.02593,7.357408,677.3203,1748,143
Miscanthus sinensis,31.37,109.62,14.3145,29.536,-0.764,23.90133,4.266667,793.0107,1227,858
Miscanthus sinensis,34.49286,135.7177,15.57967,31.608,0.328,25.68467,5.688,820.4958,1524,94
Miscanthus sinensis,36.527,138.324,7.303667,24.652,-9.512,18.24067,-3.575333,900.392,1483,1345
Miscanthus sinensis,36.2,138.9,11.438,27.992,-4.888,21.67067,1.440667,833.9277,1251,591
Miscanthus sinensis,45.1167,142.367,5.259167,22.496,-11.816,17.21933,-7.334667,996.0628,1061,13
Miscanthus sinensis,35.41576,139.2656,14.98917,29.896,-0.304,24.34133,5.794,758.1166,1642,154
Miscanthus sinensis,35.24078,139.1406,15.56859,29.25385,2.353846,24.2359,7.335897,689.5665,1730,108
Miscanthus sinensis,34.12725,134.6006,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,33.98235,134.4591,14.24,28.764,8.940697e-10,24.10333,4.431333,801.9214,1821,333
Miscanthus sinensis,35.49909,139.753,15.82083,29.7,2.55,24.86667,7.141667,727.6338,1506,6
Miscanthus sinensis,22.98356,103.6876,16.40117,24.624,5.468,21.08267,10.25333,445.1184,1630,1490
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,22.39,114.15,20.912,29.568,10.172,26.37933,14.28133,502.2411,2060,374
Miscanthus sinensis,22.92938,112.044,22.0915,32.5,9.436,28.28,14.47933,569.7677,1857,101
Miscanthus sinensis,34.07342,134.504,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,23.93267,112.1991,21.3285,32.984,7.844,28.23867,13.028,626.5315,1624,68
Miscanthus sinensis,34.05993,134.5469,16.49688,31.2125,2.395833,26.24306,6.928472,787.5869,1649,7
Miscanthus sinensis,22.42,114.15,21.61517,30.46,10.64,27.186,14.83333,512.2869,2074,222
Miscanthus sinensis,25.10222,121.8014,21.186,30.708,12.38,26.868,15.25867,479.0768,3418,143
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,34.98125,139.8472,15.86091,29.56667,1.67619,24.63492,7.35,704.1597,1839,38
Miscanthus sinensis,35.23444,133.6878,11.90833,28.34,-3.072,22.53,1.629333,857.4707,1706,497
Miscanthus sinensis,40.15119,140.3058,10.927,28.48,-3.988,22.40733,-0.15,928.4193,1482,51
Miscanthus sinensis,36.51667,137.2167,11.44733,28.44,-3.82,22.42867,0.53,900.9813,1903,316
Miscanthus sinensis,34.13082,134.5923,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,25.22845,113.2173,16.62433,29.548,2.576,24.84533,7.456,710.9629,1546,738
Miscanthus sinensis,34.83778,133.9017,14.01283,30.424,-1.016,24.592,3.895333,848.3623,1459,129
Miscanthus sinensis,35.43661,140.0468,15.23717,29.468,0.6,24.52467,6.105333,751.5767,1497,58
Miscanthus sinensis,34.15175,134.5991,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,39.9977,140.0133,11.33517,27.748,-2.7,22.19733,0.8706667,878.6068,1536,-4
Miscanthus sinensis,36.48333,137.6333,2.076333,19.792,-15.504,13.61333,-9.571333,953.2811,1981,2151
Miscanthus sinensis,36.64281,140.6747,13.0787,27.45555,-1.711111,22.43982,4.12963,748.0153,1425,31
Miscanthus sinensis,34.12725,134.6006,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,37.31,120.91,10.962,26.68,-6.716,22.31067,-1.613333,978.0438,684,296
Miscanthus sinensis,22.36,114.35,22.25052,30.71875,11.94375,27.73854,15.62917,505.7438,2038,64
Miscanthus sinensis,26.90173,98.86921,15.57533,25.224,2.192,21.032,9.109333,491.1721,1495,1662
Miscanthus sinensis,35.40743,139.2031,14.55833,29.54,-0.836,23.888,5.425333,754.6769,1649,244
Miscanthus sinensis,25.19,121.56,18.33,27.508,9.28,23.874,12.464,469.6794,3089,637
Miscanthus sinensis,30.06,102.75,16.16583,28.868,2.14,24.01267,7.193333,678.6147,1404,829
Miscanthus sinensis,43.62437,144.36,6.148833,22.028,-10.972,17.438,-5.354,920.9858,1067,152
Miscanthus sinensis,34.12725,134.6006,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,43.63694,144.4353,5.992667,22.176,-10.928,17.528,-5.901333,957.9705,1067,152
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,31.91185,107.245,15.747,30.78,1.304,25.37333,5.718667,792.5441,1076,628
Miscanthus sinensis,35.01639,133.35,11.92267,28.004,-2.812,22.504,1.655333,855.1548,1690,576
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,34.13082,134.5923,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,36.25459,117.0949,9.116667,25.864,-9.692,20.95867,-3.767334,1000.08,773,965
Miscanthus sinensis,35.20861,134.3764,9.3065,25.516,-5.612,19.92267,-1.105333,865.8514,1917,969
Miscanthus sinensis,25.16917,121.5317,18.189,27.416,9,23.73933,12.264,473.0114,2992,681
Miscanthus sinensis,34.94172,134.0126,13.0855,29.592,-1.98,23.63067,2.969333,848.505,1547,328
Miscanthus sinensis,35.14194,134.3469,12.15933,28.624,-2.784,22.68333,2.004667,850.6639,1675,448
Miscanthus sinensis,22.42,114.21,22.32593,31.07778,11.72222,27.89259,15.56852,512.4452,2116,47
Miscanthus sinensis,21.47583,101.5675,22.50017,31.228,10.648,25.66733,17.8,333.948,1735,665
Miscanthus sinensis,28.27167,99.76167,5.084333,16.684,-9.892,11.96067,-2.499333,595.5934,669,3428
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,36.40034,140.4543,13.60467,29.244,-2.872,23.48533,3.825333,801.3388,1416,26
Miscanthus sinensis,27.44164,104.8736,12.0275,24.756,-1.632,19.83133,3.205333,669.3932,984,1728
Miscanthus sinensis,30.36812,102.8146,12.45067,25.448,-2.176,20.27667,3.522667,675.7,1063,1545
Miscanthus sinensis,24.93528,121.2775,21.20533,31.432,11.096,27.03067,14.94467,499.9609,2252,145
Miscanthus sinensis,34.13082,134.5923,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,25.04611,121.5119,21.97917,32.168,12.292,27.87067,15.78333,499.3762,2784,11
Miscanthus sinensis,36.31667,136.8333,7.5945,24.864,-8.548,18.85067,-3.648,926.9055,2106,1157
Miscanthus sinensis,41.82,123.41,8.629833,29.288,-16.264,23.67867,-8.221334,1289.487,690,48
Miscanthus sinensis,36.40034,140.4543,13.60467,29.244,-2.872,23.48533,3.825333,801.3388,1416,26
Miscanthus sinensis,22.28,114.15,21.97935,30.41818,11.82727,27.37879,15.44545,497.0036,2081,175
Miscanthus sinensis,21.47583,101.5675,22.50017,31.228,10.648,25.66733,17.8,333.948,1735,665
Miscanthus sinensis,43.9127,145.5849,5.661775,19.34348,-7.865217,15.34783,-3.927536,777.5795,1029,60
Miscanthus sinensis,36.55,137.1667,12.41833,29.356,-2.912,23.31333,1.552667,894.3309,1968,179
Miscanthus sinensis,34.66536,138.9788,16.66583,28.42,5.08,24.58,9.066667,626.6451,1967,40
Miscanthus sinensis,24.05139,120.4242,22.45783,31.808,12.016,27.708,16.28733,473.0913,1435,7
Miscanthus sinensis,22.98356,103.6876,16.40117,24.624,5.468,21.08267,10.25333,445.1184,1630,1490
Miscanthus sinensis,26.90173,98.86921,15.57533,25.224,2.192,21.032,9.109333,491.1721,1495,1662
Miscanthus sinensis,24.16167,121.2853,7.245167,14.52,-2.108,11.25,2.366667,361.1002,4205,2984
Miscanthus sinensis,28.26272,103.5717,13.17883,25.772,-1.056,20.93333,4.452667,661.3365,897,1404
Miscanthus sinensis,36.0085,139.0842,13.07483,29.572,-4.188,23.25467,2.954667,833.2251,1253,232
Miscanthus sinensis,34.16496,134.5989,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,30.06671,102.7583,16.16583,28.868,2.14,24.01267,7.193333,678.6147,1404,829
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,34.13082,134.5923,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,23.96139,120.9611,20.78967,28.948,11.4,25.11867,15.56,393.8754,2483,501
Miscanthus sinensis,22.34,114.22,21.58467,30.224,11.02,27.052,14.95867,502.5613,2104,255
Miscanthus sinensis,28.01,102.84,11.9855,23.436,-2.72,18.34067,4.594667,555.6739,916,2119
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,22.63,120.27,23.97101,31.19565,14.3,27.82681,18.81667,372.5818,2126,76
Miscanthus sinensis,23.01291,104.3942,17.1315,25.812,5.56,22.02867,10.74867,463.1642,1603,1333
Miscanthus sinensis,40.15119,140.3058,10.927,28.48,-3.988,22.40733,-0.15,928.4193,1482,51
Miscanthus sinensis,34.97,133.9,12.5295,28.916,-2.52,23.08,2.367333,850.3152,1607,447
Miscanthus sinensis,36.63333,137.4167,10.40933,27.736,-5.024,21.484,-0.5466667,908.0205,1716,566
Miscanthus sinensis,36.55,137.1667,12.41833,29.356,-2.912,23.31333,1.552667,894.3309,1968,179
Miscanthus sinensis,34.66299,138.9701,16.66583,28.42,5.08,24.58,9.066667,626.6451,1967,40
Miscanthus sinensis,35.31996,140.1467,14.70267,28.8,-0.064,24.00067,5.467333,754.4572,1646,101
Miscanthus sinensis,34.16496,134.5989,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,36.85,137.5833,11.492,28.628,-3.76,22.504,0.6686667,898.9688,1802,306
Miscanthus sinensis,36.0085,139.0842,13.07483,29.572,-4.188,23.25467,2.954667,833.2251,1253,232
Miscanthus sinensis,35.00889,133.8017,12.911,29.444,-2.156,23.542,2.681333,856.1432,1579,357
Miscanthus sinensis,33.96,112.03,12.425,28.364,-5.392,22.936,1.178667,871.0082,741,800
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,31.65238,129.6982,16.62687,29.42,4.005,25.2825,7.996666,698.9548,2554,152
Miscanthus sinensis,34.08567,134.6003,16.4178,30.93636,2.627273,26.04848,7.027273,776.1609,1582,1
Miscanthus sinensis,35.11167,134.3458,12.73283,29.272,-2.268,23.25933,2.61,848.8185,1608,347
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,25,121.65,20.30967,29.652,11.308,25.83733,14.43133,470.1251,3232,293
Miscanthus sinensis,34.66536,138.9788,16.66583,28.42,5.08,24.58,9.066667,626.6451,1967,40
Miscanthus sinensis,39.61537,140.1262,10.94267,27.784,-3.044,21.988,0.6273334,882.2332,1652,46
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.12725,134.6006,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,37.47649,121.4408,12.1089,27.65,-4.6,23.31136,-0.07045454,959.6472,690,40
Miscanthus sinensis,36.21831,136.241,14.05817,30.252,0.016,24.47867,4.112667,836.9638,2238,25
Miscanthus sinensis,23.86917,120.9036,19.73,27.052,11.104,23.668,14.88,362.2208,2499,735
Miscanthus sinensis,40.23675,140.85,7.991167,25.488,-7.684,19.56,-3.291333,943.2776,1455,454
Miscanthus sinensis,34.10264,134.5793,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,37.71194,139.3558,11.28517,28.488,-3.812,22.536,0.3673334,914.4863,1818,204
Miscanthus sinensis,16.5975,120.8992,14.51583,20.46,7.58,15.90067,12.654,128.3313,2857,2310
Miscanthus sinensis,42.98667,144.4175,5.865667,21.156,-11.216,16.542,-4.848,869.7365,1056,31
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,35.09833,133.8156,12.62217,29.152,-2.364,23.23733,2.411333,855.8959,1624,386
Miscanthus sinensis,28.444,104.258,16.70133,29.56,3.556,24.88933,7.551333,697.4669,1098,600
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,25.94619,131.2987,23.18411,31.18125,14.78125,28.02708,18.20312,406.0421,2462,18
Miscanthus sinensis,36.61325,140.6751,13.22153,27.48333,-1.4,22.51389,4.369444,741.2715,1438,16
Miscanthus sinensis,34.13082,134.5923,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,27.34067,117.4927,18.33817,33.148,3.24,27.094,8.694,751.0482,1768,221
Miscanthus sinensis,36.36039,140.4568,13.60467,29.208,-2.9,23.472,3.820667,800.4121,1418,29
Miscanthus sinensis,34.06084,134.5164,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,37.61556,141.0214,12.7025,26.83333,-1.353333,22.16,3.644444,757.5457,1249,14
Miscanthus sinensis,31.73243,105.9348,16.819,31.132,2.744,25.99333,7.066667,762.7123,1016,411
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,35.14194,134.3469,12.15933,28.624,-2.784,22.68333,2.004667,850.6639,1675,448
Miscanthus sinensis,34.93536,133.5627,12.92133,29.336,-2.16,23.58933,2.653333,858.4982,1570,388
Miscanthus sinensis,36.36667,136.8167,8.090667,25.28,-7.724,19.256,-2.991333,917.4191,2091,1078
Miscanthus sinensis,33.95038,134.3355,11.72783,26.012,-2.54,21.64267,1.724667,813.0779,2071,742
Miscanthus sinensis,35.125,133.6142,11.81933,28.056,-3.092,22.40933,1.584,855.5531,1697,564
Miscanthus sinensis,34.93028,133.4686,13.17767,29.644,-1.904,23.904,2.832667,863.2435,1548,347
Miscanthus sinensis,22.63,120.27,23.97101,31.19565,14.3,27.82681,18.81667,372.5818,2126,76
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,36.53717,140.5289,13.35783,28.512,-2.668,23.088,3.816,785.6293,1413,17
Miscanthus sinensis,27.17717,99.28717,12.46,22.812,-1.676,18.57333,5.628,528.6068,976,2352
Miscanthus sinensis,29.35168,102.6781,16.57583,28.44,2.9,23.688,8.422,615.9476,1222,1005
Miscanthus sinensis,23.12546,104.7028,17.6225,26.572,6.056,22.71467,11.094,477.0457,1530,1211
Miscanthus sinensis,42.10789,143.0257,5.479333,21.22,-11.152,16.446,-5.494,891.2096,1145,354
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.97778,133.9778,13.44583,30.064,-1.712,24.00733,3.323333,849.1956,1528,246
Miscanthus sinensis,34.15478,134.6182,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.6687,138.9757,16.41917,28.55,4.45,24.54833,8.62,646.2065,1974,69
Miscanthus sinensis,36.63333,137.4167,10.40933,27.736,-5.024,21.484,-0.5466667,908.0205,1716,566
Miscanthus sinensis,22.96389,120.2056,23.94149,31.81739,13.6,28.2942,18.17319,419.2265,2246,10
Miscanthus sinensis,36.65,116.99,13.99433,31.444,-5.452,26.51867,0.1473332,1066.704,741,59
Miscanthus sinensis,34.95889,133.3214,11.6905,27.664,-3.028,22.20667,1.432,852.098,1716,639
Miscanthus sinensis,34.48758,136.7093,15.69183,30.516,1.124,25.432,6.165333,786.275,2118,36
Miscanthus sinensis,30.06,102.75,16.16583,28.868,2.14,24.01267,7.193333,678.6147,1404,829
Miscanthus sinensis,35.41577,139.4531,15.61583,30.584,0.536,25.02,6.354667,761.8998,1688,36
Miscanthus sinensis,34.01132,134.5265,15.99633,30.804,1.684,25.844,6.300666,796.5833,1665,60
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,36.40034,140.4543,13.60467,29.244,-2.872,23.48533,3.825333,801.3388,1416,26
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,22.34,114.22,21.58467,30.224,11.02,27.052,14.95867,502.5613,2104,255
Miscanthus sinensis,34.98125,139.8472,15.86091,29.56667,1.67619,24.63492,7.35,704.1597,1839,38
Miscanthus sinensis,26.72,117.47,19.07617,33.524,4.68,27.424,9.892667,715.2694,1670,221
Miscanthus sinensis,35.51993,140.1342,15.49017,29.864,0.66,24.832,6.267333,757.322,1432,22
Miscanthus sinensis,24.34806,123.8233,22.3245,29.7,14.7,26.84333,17.32667,392.3902,2401,257
Miscanthus sinensis,26.43099,127.8285,22.63968,30.87143,14.14286,28.05794,17.09127,453.8348,2083,46
Miscanthus sinensis,35.24856,133.8177,9.8995,26.012,-5.008,20.47867,-0.468,861.5428,1863,889
Miscanthus sinensis,34.97639,133.6525,13.29167,29.808,-1.804,23.98467,3.018,859.8818,1543,293
Miscanthus sinensis,34.04576,134.5314,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,22.98356,103.6876,16.40117,24.624,5.468,21.08267,10.25333,445.1184,1630,1490
Miscanthus sinensis,36.48333,137.1,9.5925,26.736,-6.316,20.676,-1.489333,915.0555,1929,736
Miscanthus sinensis,34.13082,134.5923,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,29.5367,103.3376,10.63867,22.724,-2.96,18.54133,1.906667,668.7501,1131,1749
Miscanthus sinensis,22.17917,120.8292,22.20567,28.192,14.928,25.46,18.04267,303.4453,3071,460
Miscanthus sinensis,36.75,137.1667,13.33917,29.976,-1.544,24.05333,2.880667,870.9941,2039,7
Miscanthus sinensis,34.97083,135.1562,13.61967,29.94,-1.164,24.08067,3.538,842.5146,1480,262
Miscanthus sinensis,34.04198,134.5308,16.13,31.116,1.708,26.028,6.37,801.5867,1656,67
Miscanthus sinensis,24.32497,123.7861,22.65867,29.988,15.012,27.154,17.662,392.055,2364,178
Miscanthus sinensis,34.49162,135.9512,13.32833,29.208,-1.88,23.47333,3.403333,821.8998,1718,381
Miscanthus sinensis,43.61657,144.4568,5.693833,22.004,-11.376,17.31533,-6.288,966.6392,1110,247
Miscanthus sinensis,21.47583,101.5675,22.50017,31.228,10.648,25.66733,17.8,333.948,1735,665
Miscanthus sinensis,34.12725,134.6006,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,22.52946,103.9393,23.2555,32.112,12.456,28.11067,17.01533,457.5469,1676,123
Miscanthus sinensis,34.97389,134.0056,13.60283,30.3,-1.56,24.18,3.475333,849.7938,1510,202
Miscanthus sinensis,36.35028,138.8161,12.47633,29.192,-3.788,22.74533,2.494667,835.415,1237,365
Miscanthus sinensis,22.52946,103.9393,23.2555,32.112,12.456,28.11067,17.01533,457.5469,1676,123
Miscanthus sinensis,30.06671,102.7583,16.16583,28.868,2.14,24.01267,7.193333,678.6147,1404,829
Miscanthus sinensis,25.25,110.05,19.14633,32.604,4.656,27.67867,9.550667,745.6678,1833,172
Miscanthus sinensis,36.59924,140.6537,12.6505,27.208,-2.24,22.14267,3.566,758.6566,1446,117
Miscanthus sinensis,28.395,104.255,16.73783,29.612,3.608,24.922,7.576,697.7057,1091,593
Miscanthus sinensis,22.39,114.15,20.912,29.568,10.172,26.37933,14.28133,502.2411,2060,374
Miscanthus sinensis,22.42,114.12,22.04617,30.88,11.028,27.58067,15.30733,509.3603,2049,161
Miscanthus sinensis,33.22973,133.2444,15.89601,29.19583,1.858333,24.94792,6.776389,735.8092,2293,213
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,36.0085,139.0842,13.07483,29.572,-4.188,23.25467,2.954667,833.2251,1253,232
Miscanthus sinensis,35.33243,139.0406,12.6255,27.4,-2.58,21.876,3.572,749.8691,1669,655
Miscanthus sinensis,26.90173,98.86921,15.57533,25.224,2.192,21.032,9.109333,491.1721,1495,1662
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,34.06801,134.5737,16.49688,31.2125,2.395833,26.24306,6.928472,787.5869,1649,7
Miscanthus sinensis,43.234,140.991,8.077778,24.98333,-6.722222,19.34352,-2.659259,904.337,1287,125
Miscanthus sinensis,31.91185,107.245,15.747,30.78,1.304,25.37333,5.718667,792.5441,1076,628
Miscanthus sinensis,40.1401,141.4054,7.396833,24.092,-8.384,18.35067,-3.443333,897.2099,1326,582
Miscanthus sinensis,36.40034,140.4543,13.60467,29.244,-2.872,23.48533,3.825333,801.3388,1416,26
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,36.61667,137.5333,5.5095,23.28,-11.296,17.03,-6.009334,947.3448,1839,1522
Miscanthus sinensis,23.47,120.96,7.011667,13.7,-1.784,10.49267,2.556667,323.7728,4216,3134
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,34.65961,138.9653,16.66583,28.42,5.08,24.58,9.066667,626.6451,1967,40
Miscanthus sinensis,35.20417,133.8053,10.814,27.008,-4.12,21.36333,0.566,855.0984,1798,722
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,24.09594,110.9911,19.13483,30.696,5.564,26.46533,10.49333,660.3787,1553,423
Miscanthus sinensis,35.09722,133.9044,13.33017,29.972,-1.732,23.92067,3.18,852.3038,1571,230
Miscanthus sinensis,36.56667,136.95,13.06517,29.772,-1.808,23.848,2.354,882.7011,2087,88
Miscanthus sinensis,23.12546,104.7028,17.6225,26.572,6.056,22.71467,11.094,477.0457,1530,1211
Miscanthus sinensis,34.12839,134.5884,16.41312,31.13,2.435,26.09083,6.958333,780.1911,1574,1
Miscanthus sinensis,22.98356,103.6876,16.40117,24.624,5.468,21.08267,10.25333,445.1184,1630,1490
Miscanthus sinensis,39.702,141.1545,10.415,28.376,-6.096,21.744,-0.8899999,934.4464,1316,124
Miscanthus sinensis,34.08367,134.5832,16.48283,31.296,2.356,26.248,6.915333,788.8091,1602,2
Miscanthus sinensis,22.98356,103.6876,16.40117,24.624,5.468,21.08267,10.25333,445.1184,1630,1490
Miscanthus sinensis,22.28,114.15,21.97935,30.41818,11.82727,27.37879,15.44545,497.0036,2081,175
Miscanthus sinensis,23.12546,104.7028,17.6225,26.572,6.056,22.71467,11.094,477.0457,1530,1211
Miscanthus sinensis,22.98356,103.6876,16.40117,24.624,5.468,21.08267,10.25333,445.1184,1630,1490
Miscanthus sinensis,25.17562,110.3517,19.27417,32.58,4.896,27.79333,9.708667,743.7648,1798,176
Miscanthus sinensis,40.09243,140.7917,9.109,26.88,-6.996,20.93,-2.544667,968.4272,1488,272
Miscanthus sinensis,28.425,104.1481,11.97283,24.916,-1.64,20.332,2.794667,703.9914,961,1466
Miscanthus sinensis,34.76667,133.4833,13.44367,29.724,-1.532,24.07933,3.195333,855.6877,1501,322
Miscanthus sinensis,26.71583,128.2761,21.94717,30.104,13.852,27.41867,16.396,451.7977,2157,157
Sorghastrum fuscescens,-8.52,35.17,17.15183,24.784,8.836,18.846,14.73667,169.8533,1388,1853
Sorghastrum nutans,29.025,-102.125,16.29883,28.784,1.716,21.80133,9.762667,496.1563,329,1792
Sorghastrum nutans,44.56849,-104.0014,8.32,30.428,-11.224,20.83133,-3.47,986.8427,496,1054
Sorghastrum nutans,37.92611,-91.9775,13.104,31.968,-6.368,24.3,1.155333,930.5709,1074,249
Sorghastrum nutans,34.58172,-77.64403,16.66267,31.332,0.932,25.23867,7.773333,709.0179,1378,10
Sorghastrum nutans,38.9103,-76.9664,13.84733,31.62,-3.68,24.664,2.721333,889.1432,1062,19
Sorghastrum nutans,23.11389,-98.01472,23.18067,32.456,11.236,27.29133,17.68667,398.8187,967,180
Sorghastrum nutans,41.8911,-72.171,8.483,26.876,-9.872,19.58333,-3.105333,922.2032,1259,212
Sorghastrum nutans,38.125,-90.675,12.76783,31.584,-6.4,23.92933,0.7393334,933.5549,1018,213
